cc_number|cc_expiry|cc_provider|cc_ccv|cc_card_type|client_id|token
2283963090061196|11/23|Diners Club / Carte Blanche|074|Classic|637ba89d-46b9-438a-ac12-bff7eb16dfcc|9a1e68ad7da2ce4623068e5231d9eb5e77f7648dc72ee11575c7724c3a27da97
30489913360649|04/28|VISA 16 digit|424|Gold|c32558e8-e531-4dc8-a9de-ea6942bb96ff|65580b27a0ee6af7f14dfd049c8003ebff78756713f5e840a295c5765b755bdc
3561282065724758|10/16|VISA 19 digit|756|Platinum|ee6ab9cf-6ece-4045-a71a-1d86f69db625|77a696b6d51443fc78caf13944351a1203196ffa9658e7176bdcc6f2482dff7c
4121543278489088|12/20|American Express|965|Classic|92adfcac-5aa7-43d7-ac75-48bd7b3f60c4|bb96b2b819f1b571bc2b7f3c5f010e8e04bf94fd055f143bc46e508383a63531
4590151059428052756|03/15|Maestro|136|Gold|eaec8e91-187a-4ec8-9ef2-6348e6f1ef05|a3bdc37e0fb20adc7e55d452c0fa0765203c11c277240c662e5ac336f885b66e
4261524542001941|06/21|Maestro|068|Classic|304cec50-5e53-4858-9f20-3e44a32953fe|35b3f67635b422736eab4c4f98f39af20d5cf92124bb8d012432dd4e3edc759a
349285304937748|10/18|Diners Club / Carte Blanche|489|Gold|7f9a9ad7-6bd4-47d7-bfed-b1530bda7ab8|36c84ff5593ad17d92426e21ac4586164a751bd252500389602be3a219810a19
3580435450705959|10/14|JCB 16 digit|877|Classic|98a2840b-5d0c-41c1-9940-d561bec1a774|e67f238d7a4fbe4fb70854bbadeba650eef0083084af4eaaeb82abb88083c043
4682827658210144|06/15|American Express|050|Gold|bb9f4709-3e3d-4a23-a5ab-91bea5ab6ada|5083d50edd60449f2d78edef3ea6f20db408a150879ebf05d506ae34db202c4a
4165429192734436|11/21|Mastercard|998|Gold|f919c062-d484-4126-9b99-4d89f2769803|b260b6d538d4c6510bc791e5ca06fe622e5c7b2bfa79d0cdf52688c6def51bd1
378354887687163|01/16|Diners Club / Carte Blanche|978|Classic|41d3ea30-6228-4298-8306-5556c771b1f5|fe6bf67d6948a09e73a070d86c77e251aa5624934bae76a6364904a4cb49efb4
3589120721203460|08/23|JCB 16 digit|307|Classic|bc6ec1cc-49b9-45d9-a668-2bd39b9ce9cd|34eed795c88eb2184c581538641ff15acaa8c32a21965b17de5c700e84dca0f6
4066183409110382560|11/30|American Express|4832|Junior|d7191680-50ae-42e2-ad08-bf51c0a5569f|5ab53e2c163fcb259b9bfcde4ffdcaf294cbe81e5c392aed455279189e17dc6f
348087280011345|04/23|Mastercard|308|Gold|fcc75b6b-11aa-4527-b16d-11fdb33d8822|bfbaa884b9544f1be2b120161cb69ca4bab1d2d595bf26ab61a7adc4a0c21cf0
503839424101|10/15|JCB 16 digit|972|Gold|e91acd86-b216-44ad-907d-584965bc9e0f|b3c0a4f1308c61c80593e7507b2e996f49ca1db318241c6f6ed4e82c991c8312
3540454148498819|05/19|VISA 16 digit|0681|Gold|d97414c5-ba04-406c-a7ee-3e77df9ef92e|f2248c28fe4d72963ad0d52f92c93a84143d6b51e60950ce5cd2091849b6e8da
6532158112713466|06/23|VISA 16 digit|510|Gold|50dd6219-5d9d-4660-b2ea-207962014810|af14f0a286a9d58f765b8eb4d64f5dd5ea87ff6c417470656e0f95f564ec5177
562012980545|06/20|VISA 16 digit|054|Gold|9f2a1ccc-48b0-429b-97fb-a26d823b98bb|ab2a84a913573b397d7de767a91ae86e38fabcd1bf642e74ae5ddc207a37231f
6011198615252927|11/13|JCB 16 digit|197|Platinum|57267df8-83c0-432a-938f-72f9408503fb|d86a1babb37de38f801963f5b0c7043f49b506d5b2f1c11d42e08314ef0db167
6011147574580299|03/19|Discover|5011|Platinum|f2026084-b577-4bf1-800b-a54f14b3e64a|b1b579466ad481f217d2e3af65ad43b13a1a7bca294e1607519eee6a6be6a6f3
4854898380622254|11/29|JCB 15 digit|112|Classic|2f5c7d40-0efe-471f-8638-997363c55fda|437340a04f9b2ddd043af468a8ac85fa905009fa3ad8cea4987da27000e274b9
4134886629008|07/14|JCB 16 digit|103|Classic|e276c0d6-b1ee-4c1b-af7a-ca6f8f431f6a|015fbd9270571df123d84450755e53c0f9698f8705bcc23788867a98dec63261
379530684792079|11/15|Mastercard|360|Gold|836d9709-4392-4f97-88d7-17479c7a465e|4b1fba1efe734b03dbba24278defc31275e22ed2bcc127bcbe9e71dbf59aaf04
4009103093717300774|04/28|American Express|112|Gold|dcb1eec1-f2c7-40be-be82-501788d5d8f7|15554e74ee4dd7ddf5d6e93ff6e89b640fa0c3e478cac8782353cf6e2f709a01
371527593665253|08/26|Mastercard|788|Platinum|129cc4cb-62aa-4d67-bd85-4992ce4c2659|358783d2aeb8d1e016c60103f94889a5381507674f7cc895e174bf2c63bd7451
180010680223279|11/17|VISA 13 digit|934|Gold|2b0cd8e1-9325-4e7c-9fd7-4c68728c5b62|9ce90bd8aaa35e1b39ebf0c5d9eafa36fad75350968c08ca4fffa107de1bece6
4196625885132456|04/18|VISA 16 digit|918|Gold|a03b4838-0bb2-4792-9aaf-2c025a5d23db|eb2f57b6ef431600a9e9938ca046cc345f7a47fe6193db0bdb46b7e137980daa
375355848291568|12/17|VISA 13 digit|943|Classic|3333092c-4484-47aa-85ac-1dc611bb7fac|af60ec82bde993d5afcd906c75fa4372471335ffa0a33dcae9646b4ef9b47380
6011744138934168|03/15|American Express|227|Gold|b5e71f0e-fb42-45f0-81cf-6cb37affa45a|59f885af97fb33f6bbe9a9f15fa497377627c977a74a172d0618269169684bfd
3511097155565700|12/19|Maestro|099|Platinum|235e2960-d94c-403e-b944-322eac2d3a40|1e657a923cba262cb8d00c41cbebb897958171508735fb0e7a9208b8c9fa29f6
2249885912871929|09/18|VISA 16 digit|475|Gold|97a9ea07-222c-452e-a06e-5f6ab3835a30|484a8cede6e7e7eb1116abff987d25cca639a27e3f5b7cba50ea86fcded807e0
4859726832163814|01/13|JCB 16 digit|167|Gold|a11c198e-b443-4a8f-ba72-d3ab4c419508|f203cc2dd839a2c31560a5eadec4688866fd076ac47c7a2327c6e62f02c18cfe
3521005060013276|10/31|VISA 13 digit|057|Platinum|9e198f28-2fc7-4eb0-9978-5e275818746b|8f27ed3f4233607fad839869a1e577f2bb7ac346497d062b30f2a6f2c716fedc
2282700870032307|01/18|JCB 16 digit|494|Gold|c49943d6-ca15-45ba-821f-4172f5ce57bb|0179e567df30c41be5ecf571bf603bcbe255af8f555e8b35433d799b496a6440
3577675727263945|01/19|VISA 16 digit|857|Gold|837385d5-96dc-440b-8d4b-380e27c3970c|0d5c1e1175dbe6f13ef4faf9a64e1322e0c83872b5ebd117f895b30a8202a565
501847656094|04/15|VISA 16 digit|988|Gold|25a3e8c6-b310-489b-b8ab-1d82759d3422|f873b41adf45953eff6efd2dba5d8fb35e0b6e18bd89227768430b33b4c1227d
576408244720|01/32|JCB 15 digit|664|Classic|d4555e1c-b9bf-466f-948b-d8b87a1dd3ca|bce98f1b5ad56b2675c4223f1bc8dc87a4fe9a33c0e50045296297201c6cdfd1
564601021681|05/20|Diners Club / Carte Blanche|234|Platinum|ee56778b-8733-4e26-bfe7-dd5c16dcd409|74ee7f57b8a237c5f0aa3c49d17aed67dcd79b62f9c3f50d31c42eb9fa13f9dd
4735436667844217460|10/28|VISA 16 digit|288|Classic|4e6fd58c-af94-47a1-a890-dce49f1010f4|1906a2ea645c862482197c4b01bb722c8056a449e3d2277f2ecd530bdb2461e0
349880937932213|11/27|VISA 16 digit|208|Classic|fedb8e55-26b3-4805-822b-289ee27f04cb|a4488c81442d2126373a1f6842b69c4e1b8cf354e6377f3ccd947e9399ac8c66
4990255533251710|01/23|VISA 16 digit|924|Gold|07772e75-3650-4a39-8c79-1469c07c01aa|da89dfcb6fafe0e3e8ab53fae3be6d8ae2a56072dd88b1d48981f12679fe9700
6501890731899790|04/18|American Express|964|Gold|046c77b8-f238-4d18-9ee8-428148ba2161|eb3c5cc8a32edb806a12fd780bb217bcfad8db7a7dbe41cef9140556e67f7bb7
5398147270093105|09/32|Mastercard|245|Classic|e13b4f21-d8f6-48a0-bd43-2a0bee912583|36e8d6b583f53e6f806a31fda1a0af9fca944c920a94db07c0410865e6d23c61
213159586500925|05/27|JCB 16 digit|475|Platinum|53aa12e3-f77d-4b36-9222-6cf6328e7314|c4f102c98317d2fc0ca42be73a86a60297ef2ca34309607c84fcbff45312dc5d
340495105604590|12/29|VISA 19 digit|407|Gold|6d2ccded-068c-409e-b3f4-5b211b99227c|9522725a6315f540d7b669d0fb9ec717cbd961300171fce662ad86ce36069e19
6011264272863719|10/17|VISA 13 digit|206|Platinum|74c12af8-d36a-41ba-a1bf-f126c0399e67|81b9cf8ee424b11fb393889b1a6b260bbf37dd3bde5593295ef0ef74ecdbee58
180094614181241|11/16|VISA 16 digit|766|Classic|c4832c11-dc0b-4c1f-83c9-7bb6288b9229|c1c0ad15e981795e1e982850434e84b12a62bacc32595ee72207bef115f4561a
2237129013945090|01/32|VISA 16 digit|819|Classic|293b7006-9e63-4c48-96a6-e8df5f9f1876|291d415fdb11b9c59262b67cda38bbfacfe156d25f3b080ce2a028c55cc0b601
4347259016663630825|01/17|JCB 15 digit|089|Gold|f71776e4-3b6c-4468-9a28-5f93759e2913|a24148e620c1745f3f8836e12df2c59d4c2eb3b7e3207942b8f1292e69572352
563693817980|09/18|JCB 16 digit|804|Gold|0a652f95-9a38-40c4-b64f-342cc58cb3ea|392e726087277ecb608b28ddef858939de56dcca3c9ef588fbd95958987b8d7c
6523511840552955|08/19|American Express|713|Classic|7a21bc56-fe06-44bf-9122-71d784aaf6cf|52eaa5fdab529d3db460beafe27e1f6e19ea9d628bb4994298b76c4e5cd2ece8
4440688665279933|09/18|Discover|915|Gold|e914fc37-6ce9-483b-b472-644988c9a53e|511a08a33e663e1702b52e6cade2eea07ebe8b298037ff9533e54fc388a506b1
4517365919292819512|10/14|Maestro|0285|Classic|ad80e25e-0e1e-4f34-a74e-4d7e35abc4b8|2c65a3125503077918683f585ec57a1e76e071e0cb241a6589406ac6acc772dc
347819336193276|09/13|Diners Club / Carte Blanche|059|Classic|5c63d45d-7a09-40a9-b91e-7afbeb7874bf|21f2d1b6a03cefa47bd8b3add9bd3cc1e201cb43fa96f0dc3f2dd01f81d25cd0
180057100806605|12/28|Mastercard|112|Classic|7225178d-5aa5-46b2-bddd-05e147d89097|e3b699b5e18304e54ae02e2263195c4e72dd2d8a38dab21ba54a960e5898f9b0
676279807009|04/28|Discover|886|Gold|b7cbb2c7-218d-4f9e-b8f3-a5f8a6e38a1e|a9f0007d0cce62bf5cf322769196aa41ba8295cf514fcaa75864a4b23a1a7de4
378788372961593|12/16|VISA 16 digit|882|Classic|7d70edba-1370-42ff-9603-b30c4ac4a0a2|9f127e3be1774e0085a2708ee00048a09d00a535136289547cabe50a4c390ddb
373613063464159|09/17|JCB 16 digit|384|Platinum|b69bd4f1-0cf4-490f-bb7c-b469b5b3e81c|d31733614cf111c5a8e1b7a3a2132635b4a4656bb9d9913c77f978ba5bba1923
213172959607904|03/14|Mastercard|818|Platinum|b9c840e9-1ad6-4ea9-b9f1-bcbc15deddd2|349ee5055318f68da36d5dca932b547afdb2f1017e73b96311b7fdd248addad4
2229311009274616|06/30|Maestro|066|Classic|b8c107e3-2876-4ada-92a2-29bfad35eee3|a460972a1efd4584c2eb42e441401ac41e4859644d689c387e2aea5b49889ba4
213167651464661|12/29|Diners Club / Carte Blanche|899|Classic|351b0120-53bb-442a-8b70-5101ffc1860a|054cc99f46fa3d6b4e95579f37b58bc687817b3ad99e4daaf6f3f9c6e32e3930
376574136670213|12/31|American Express|033|Gold|df266b0b-4b72-4e18-a50c-c39a2ce5d624|d3bce74b396af846f772ae2b75527435c4f44360dfd97094551ec1d76ad34b10
373596548565742|11/21|Diners Club / Carte Blanche|923|Classic|109a58ff-1e03-4396-89e3-42d6c1ed142f|ad05a0d53f0e2a000ad1e043bfab3bfdf54ca9b5474a84e9eb67b2f9ef3003ef
2228124498433200|08/22|Maestro|237|Classic|c6f2bab5-608a-4c1c-8856-7e4dc08165aa|d9b511580ac8cf59853572b5858712d7e71ca8d123f8af97b8872e49b1c8e118
3569888788452774|12/26|JCB 16 digit|143|Platinum|dc269a64-38a1-4985-a574-35da60ea19ac|5933bfbf018c74835a4fe15de34b44eb0abb61c62e178cab5a715c6f1f4b593a
3558183323508857|04/31|Maestro|177|Platinum|9a574324-72cd-4968-842d-783c18d996c1|02218da0da5fbac1473a902fc701bf29f31941d81b679b5202f2bf0da9bc4804
4606786524645|10/17|Discover|3648|Platinum|73ccae5a-aa66-4ecb-b223-8d2aa3dc223f|166637c3db72d01a02d56368e5fef66274525eaefc9cf0087476f17a40939944
3534423811559478|08/16|VISA 16 digit|724|Classic|8b3ef3be-23eb-4195-b213-eff2ff1625de|8c33fe80d38fd600b327a0708f8603e1b5d2954d0f52d207158862cd0b2cd77b
4072273911970109|05/31|JCB 16 digit|606|Classic|853be208-6ee4-47df-bfc4-bc2ee42e84a0|9e7721ce4753ef842c38d21b21803108e2fec170e27e2c0068396a6af66a2503
4591704393914539897|10/19|Maestro|957|Platinum|d603d8ed-9905-48ef-8d16-4e17f7f2d299|d61f12b5223e7a0958df3e3012484639132a9f91dbd6774d49cac37892b58798
2297223960671374|01/31|JCB 16 digit|822|Gold|28c0bfbb-eba1-4124-b5d6-403df806185b|4e9245afe410ed523802c17f76a8f4b8ff3c8c91cccf9ef4b83909a17cf7b2ef
349371457268964|05/28|JCB 16 digit|018|Classic|68342ba0-9fe5-4831-99c0-9fa4a2d08dd8|fd5edd2a5d3cec07bf508b19efcba8ca28ba73223177978044ebeab431972b63
4275355144725528|01/13|VISA 19 digit|839|Gold|972bcc21-f8e9-4916-9843-5dc1cd68e291|bead50e414fd7b976081ae679f3fb04914b6a43559634aafa3a55501945cc629
3569715002232239|04/15|VISA 19 digit|3584|Gold|01409677-1b1b-44df-81e1-eaa2233f2d28|83934e82b83e0583d08cb2f4d7f2765e2b4cece12940303005c67ac08335a2ce
4806207670930287|05/14|VISA 16 digit|764|Classic|f1229043-81ac-4a8d-b089-4deb40dac3be|82534fa8b2cd8fee4e68f54e6b09a7f74460b43d8d0319bb3b55ac526fdeab94
180045036124045|09/26|American Express|388|Gold|fa817840-4a01-4c5f-8a42-352517b81d7f|7d145b8ed5f34d84221a3b90c2a644f9399c17043d33416f54b2e3ef3a07cfae
4435576495232637462|06/24|Discover|942|Gold|6db02b50-2bde-49b7-ab7f-da8b999f1872|236689b4feb321e53510da09d30cda1081018f6c1c7dbe0c00377ed7957888a1
676397042505|09/29|VISA 19 digit|817|Platinum|081c9c29-b877-4c93-886e-22002f4dfb93|a37bb473f092a746b6cb33cc973e4df6e14afa60ba829ac319788d49dbe98206
676122235598|06/23|Maestro|703|Classic|c40f456c-e205-46a7-beee-e42e98567bac|d08b180cca9b37400042832cb699ef77f5c0bd72afb53434f5cfb1a155fe2fc0
4891560565895|04/14|VISA 13 digit|020|Gold|0e83c944-09af-4eab-8e32-06294855553b|7a0c876521a4d01e14bd5f30b557ab30b0dd9d10327408b6567a0ac846212d8d
180055231993920|02/24|JCB 16 digit|524|Platinum|00d1635e-96e7-4fd5-9248-7c25a55085a0|133fb005d15c87bb3173800ade0cb506e24f46eb63afb8ba6ac91f3a4ccfd38c
3542061122274286|03/18|VISA 13 digit|719|Classic|1789bd36-febd-4b5b-83aa-384d2a02b951|4898462fe396959a9463d4da452b497748df7fc58a372943e5b362328f7e62c8
502014576628|03/27|JCB 15 digit|4342|Classic|398eaef1-6cb4-480b-985f-3e24bfafb423|6db576eaafe2063dac2e77b87ba8d30ce57b3a71212ae211008a5a31b7df0bf6
4489632454334360|12/24|Discover|604|Classic|a502e1c0-3554-4974-aae1-c784ee041dec|50b12cc58db2bd8b58b5cf980ef62e30cc3fb6cfcdcc439614276170185c5ff5
2570880027762419|08/19|VISA 19 digit|272|Platinum|493f68e7-2124-47ea-b7ea-df3c47963825|25c699590d14bad7c0bcbb342a98ec6d6996e314aa43f95ccc893d2debf60639
38954834657730|09/31|VISA 16 digit|182|Platinum|c011c324-8b1e-4100-8119-625aff8aa0c3|650689f9419281e36d223f8ef3418d2dab78a32586e3680872f95d1b19c623df
5496104990691404|04/20|American Express|856|Platinum|1a382e61-e2da-4939-a8a8-91ec72fdac4d|5beff23492e92e193a917c36db782b261a4d5fcad149bb72a7ccd80c3c66c2c3
180057381350992|10/30|VISA 13 digit|669|Platinum|aa07af44-a811-4031-abb0-f1eef80f6413|cda3649e88a614e4d8a81690e271d9b4570b77423187fcca6421fdf3e4ecb404
6500062500760709|12/15|JCB 15 digit|313|Classic|901d9747-e21e-4447-8cd5-d62b0a2c4a41|34d505a27dd3f6c12b81cf08a0912767e006357d4417e86d273cc98004e35132
6011510597743584|04/25|JCB 15 digit|567|Classic|3bff309a-419e-47e6-bda6-ba7b40de7508|a113d2df7b3ff3b9b2bcaf788bd281e59fb752ef99f330e4327baa4f9b53e192
347434632897867|01/14|Diners Club / Carte Blanche|258|Classic|ac85ac94-0a24-42a5-bf4f-885c81e254c4|47ad33372b8a2f79eb475883aaac9376f029518c080b02ae16de5e0204c4c519
2224403371765522|06/17|JCB 15 digit|217|Gold|624cc4e0-1672-4577-828e-a36ce7b5b7bf|24f5a5305d0404d8c213faa5e1347a6b0dbb71c869236cab668327f93ba4c1e9
2311123010967008|08/22|VISA 13 digit|940|Platinum|ebc76541-2808-4764-ab7c-3f9371693322|d3a3efe89cb3f2053656b01ca838f753dd5a011334d50e27003ecbce82d65b3d
6536531015758661|06/14|JCB 16 digit|352|Gold|2a4e32d3-8908-4d97-b73d-11928861dae2|9f7094e32a0301e99fa24f35db7ae4a5e77bfe3a29afec5dff57ea7b1a94fbfe
180051949514157|12/30|Diners Club / Carte Blanche|940|Platinum|08979fb6-9369-4b81-aa39-0b1e25203a22|32860ed87479fa63240fd164fcd18bfc8af5638b47f9f5491e27f39bdbac5c0b
3543964266461719|01/13|Maestro|561|Classic|5d8c05d3-b5e9-4a5a-9be5-ef31a6198b9b|e40080752dbbafed12812884e0c481c8ad427e72ae37507d005a1afb70e34363
3561076558659830|11/17|JCB 16 digit|519|Gold|aa0f6197-72e1-4e22-bbcb-33dd1f1a9e5b|1c4c455382f8a08d1a8d00debb7eadb3062475ba68f9e6b5b8e0fb93299aecc6
4184971200514836|10/16|VISA 16 digit|5063|Platinum|179b48ad-66e3-43ad-8f5c-c53f17eca968|c2094da5f4f422ae1b844be4b392de46fa6d5f840cc640c0561d8ae1d318c2a9
4678644077282679|10/20|JCB 16 digit|405|Classic|3b6b6040-16a6-43ae-a8c8-c2aa9b012ba5|d02cfbe90960edcfc02d454bb6ae11f03c625aa1f519af6258e1faa6f914dce3
4054960228892617430|03/17|JCB 15 digit|037|Classic|172dc72e-f964-4f08-bb5b-533342da81e7|7c367e3ac7b73045fe761d4addae2877ff56a36981fd874a6a4d607831a4e93e
6011971873322859|09/21|VISA 19 digit|308|Gold|e49fc757-89db-4682-908c-302769cac7ca|bbe8da11efe72e4621cc73d78a1c7b415d8d676cfdb90ba1aeb13c128d8cafdc
4859349367237236664|05/19|VISA 13 digit|581|Junior|32ef3821-6a74-4c22-8349-cf2b1f7ba066|04358a510552a68926c4fade676081adea67ebc71876d451769261c29c2dc83b
4626310916621834290|06/24|VISA 16 digit|490|Gold|6ce58af1-7370-4618-9b8a-bfe30ee0226b|b8f92b8e2c19c5f6fd12c46179de950f5d6f2accc1086a49eecf551e02ddd38d
342516309559906|09/26|VISA 19 digit|1017|Platinum|777d6fa7-8f85-4a0b-9acf-107113d09947|65d9e3809f3c4c2e3fbd0aebc796e6489eee8d6adf4535938b9321522319574d
502035732044|04/28|American Express|889|Platinum|f4640ceb-38f0-4f12-af13-16318f4a873b|309fb31c6cc8b288ba34e51d24294e5f1caf59c8d179e1c23639061e352c9fed
4096088935113722|08/19|JCB 15 digit|346|Gold|d37ef8c2-1494-4d90-ad8c-e1afbbd4817b|9b2bac80df45185fba0398c23ea68877ac5ea87e432866d45a5db6800fbf656e
4222173574556261|03/32|VISA 16 digit|250|Platinum|8f5fa4bb-ea7d-427d-aa85-d72ed9c70ae1|e0e91203ffa549638683b24e48557d275920e9487644497964ea4a8de3ca55ea
6544201812801862|07/20|VISA 13 digit|659|Gold|7aa0e7c3-dbc4-4f7f-b4d0-ccc42485b7df|36538825e3bbbe3179ddfc9885fbc8a3e0cf8c41f7014097cf51740622da3512
4970415439246118193|01/27|JCB 16 digit|329|Platinum|7ea42440-92e1-40aa-8202-7ef1cd205560|8512817ed8f2cbc9f55c3ed55142716a9869f385adbaf2982201ff7a2e26bc3a
4698230254437892|10/30|American Express|0338|Classic|e77e9c03-6844-4988-9c4c-70dbcde308ee|d4ebcd4a55a8b28d52f491072903daa4db7ec1dc802e760de368bfdb304c8bce
4428156197498328|02/30|Mastercard|0822|Classic|a463c746-0018-4acd-b5c2-5eb291bc63e3|2a98df9abfdca39afeb9e0c5b28a4a84fb4fc735fe7144c5901c4a5e9fa7cdf0
6011358903390116|08/25|JCB 16 digit|806|Gold|58cf9774-dbb7-45fa-9437-657ecbe7267f|aeb01903c03fa2178f61df1dfde8c5cfc1517d398fc3706f9770b51f4d50d6ef
349069536539567|10/15|American Express|824|Classic|25fec657-d19c-475c-a951-d5d40fd10c14|d0d30da948c6dea4c5e3fade6901807027830b8d73885e8639f6a7ae3a4729ce
30448869535240|12/27|Diners Club / Carte Blanche|062|Classic|5dffadb8-b58f-4916-ba20-d229d16cd35c|a9eaa296fe97c6345632de3b48f85795e336683e84a15bc137d40e167cd117cd
501885224565|12/17|Mastercard|561|Classic|fc35b97d-fd32-4baa-b744-ee3af93c3ed7|1527a35f6dae63a14f9a5764a2e89a7e1afb259e0e195b39f4f2121eee999cdb
2413409157863820|08/27|VISA 19 digit|537|Platinum|641fe41a-a359-4744-bef5-1377a0475a26|f4dcc4725eddb5f4e8eb3e8857ba0e836e0f9a0283203b7e7f5c7903bc3f762c
3543560341335843|06/26|VISA 13 digit|282|Classic|c23feff9-3aa4-441d-adca-642d5fa04c86|25748e9092b85e1a0c8ddd664ec0d5320ad3fdd6b713b77432664215a264706a
2705976769589065|06/24|Diners Club / Carte Blanche|189|Platinum|109bbf60-e621-453d-b69f-187172337eb2|956af54d90ec7c51a91aef162cc4cf3e8d4c0400e0cef22cfb6dfc74d267dcc5
38229726275580|09/24|JCB 16 digit|764|Platinum|9d3b8ee7-06cd-40d7-97b5-424403b9be0d|e882b221684aa6519168e2d5139273fa83a0bccc891a09b330a8cd3da144ecdc
5415593832524302|12/18|JCB 16 digit|977|Classic|7e0d0c8f-3cca-44f8-9189-677389b96fce|5885c2c79ed954fe452110d13c8bd1e74bdaab40ffb55cbdd6bc1a4fb9359d61
3575935342682354|04/18|JCB 16 digit|776|Gold|f9571e6a-7e61-4a58-bca4-338e0cc0354b|65cfd12234f8b3066dc5a06485134908f865ad5ffeb13832b190f4c472174cb6
4873601232830557193|06/26|VISA 16 digit|270|Gold|0ef75bfe-b4ec-476e-8bf2-9e458cc715d2|472c879415087ecd016c942feaac82f1bea69cca49262090fe0189bb7983c678
502077851488|09/32|Discover|488|Classic|f9b3284c-0f38-4960-a902-6fa40a8556eb|89c3c86e6867d4af26f77a6a815e28f1e3fb5974c417f733b4ce26c5c806d7f7
4024746570405175628|11/22|JCB 15 digit|936|Platinum|5b761fcd-bcc5-4e23-aeb8-822c05a97ef9|53c1e59206ccf518610a0f78a13826c741b988631986f15c779c7a0a34c20ecb
4760310506025141645|06/13|Mastercard|693|Platinum|1b36d80f-b40a-4bb8-8580-3b7f171123fb|6820ecdfc94e807dc451dd8c78d502bcba274a93add3b26640e57f092b3b3176
374434693018433|02/25|VISA 16 digit|921|Gold|2c5845e0-96da-4616-903f-b4e297411053|bf49fbe43879c08898a85bbf617e66bf6e2d10f0c7e7b3a9cb5eabf1d1fca946
3579770343006667|11/30|JCB 16 digit|847|Platinum|cb48e8de-b8f5-4c3b-88ee-54da5e68b3cd|cedc53425cc9a398bcb716ad089d8ff8208126f0ab554ec33b797b38c881b56e
346699769767304|08/25|Mastercard|7146|Platinum|bc073029-2fb8-4c8f-bd6c-357c1e2227b1|a403e12181fcd606906c63388b69bdcd548e273b858062a059ead3532bb14061
340506185835530|03/25|Maestro|005|Gold|7efc9343-7928-4539-a1c6-85e7d0e596cb|b711f3a1c51008e326d02ef8bce70ff25da318521634e7c26870db1b8f8f2360
340521427508845|10/14|VISA 16 digit|223|Classic|ea3d7a0a-6489-432c-b9b0-a290e977ee31|618ee4659a58e17829073a028f5120396486f1ee4172c028609aa2bd54591c7f
373582348131851|06/14|Diners Club / Carte Blanche|248|Platinum|87d107ac-3c75-488f-b352-2487dfd70fe5|35125c49f820da967468555af22d918175bdacc968d9508fb1c02952cbfcbaa5
30077965459672|07/21|VISA 16 digit|082|Platinum|f9b55d16-ccf7-45f6-866f-7c49c188d8e6|7b0c19e1c8208603e53600637b2fa934e050ab2a519cab3a2b80f7324f6db781
2276616994741672|05/15|Diners Club / Carte Blanche|615|Platinum|75350106-9de1-4eb8-a05a-ff376cabda82|90127c9b848ccf9062dc9807a9786397184d5125a2fe99277a32c7fa2924729c
4046665827027|03/32|Mastercard|129|Platinum|498b6cf5-bab0-47be-9175-3a095a93dd2d|c17ede584fb71da5476409816e172093a830c2c71b136de7472f4f16e7ed6825
4662999872491745|08/21|Discover|424|Platinum|4a451e59-ff51-4328-ba48-bf77db4921bc|95f57ee5c5d9ac63ba446cfd0794e6fa8bd2e213a4a5888f33c251fb635f5961
4492113990613|05/22|JCB 16 digit|563|Classic|ce7e3fbb-8f49-4f80-85c9-e4e9f4f4adf4|7176aefc68e87ffe5351c8a51905d11f46156ed63814811b1fcff63e6926f441
639025591038|12/17|Maestro|480|Gold|98b67142-4ef0-4a7a-b8d2-07e912ea048e|e3ea8af933cd7711556a148d8ab4c50546169f7bbe55ca4a2fcc70d16c59f009
4247043702847|06/29|JCB 16 digit|656|Gold|93cf061e-af4d-4b04-bf0b-9ee192870f61|408b5fbd32c771c404f0311e8a802baeff7c0d35edbf9151a1c645ecdc37e069
180010988239431|12/31|Discover|613|Gold|b7c04448-be0e-43d2-b87c-039659a71c92|a77f48d7f7b7772d561fc7733f7ab71f1687478df6a8be28ef2c09d57f0592c6
4650115622974010416|03/14|Diners Club / Carte Blanche|969|Gold|e85ce396-6514-424c-ab03-04c6c3baea05|affb3df65e259d079780fd558cd7c91b2c45e033bbb624e3d216cfbfe7d98234
4543226277439565|10/15|Maestro|126|Platinum|f726f14c-27fa-4659-a1b6-6a884a50c9eb|5f9cc7dd25e06f7329c52bd2d6deea83b54530fc6e13184ddbdd2014818715e1
373275652207900|06/20|VISA 19 digit|818|Classic|0554d715-f52e-4102-a98f-d1458bc1e3f5|5e4e87978dd482a02fbb7612627889a472db2a7a085b2de08920977b1446e3b2
676398464666|10/22|VISA 16 digit|5874|Classic|e0953f23-9f31-4719-b649-21da99dd7713|c40dca68c369389f5fc70ed48f5cb6167f3966fe674adbedc27a66c6e159c42f
4643439787446918|11/25|JCB 16 digit|511|Platinum|e2f8e35b-f11b-494a-8729-76d1f1f16a61|f56afb5bb6528ad88657e1dbf0549fadfd6f52d2a083465f647dfae142491b3b
4041605853058781|12/31|VISA 13 digit|482|Classic|91336e7d-025d-450a-9ddb-6288b1bb5940|43a848000ac9135d7f0c0f1589591857c3f0bbf96ae314dde5dc6b29c6fe1d95
6523121079660089|10/14|JCB 16 digit|222|Gold|fd28ec2f-99cf-41d9-809e-13519b4c7562|1f1f870ec218f5b42eb79f2c12389e301609ee96022661f8a79c2a162cb404a6
